sample_id,stratum,source,post45_title_id,title,author,year,first_week,isbn,oclc,best_rank,weeks_on_list
top1997:3542,top1997,post45_topn,3542,PLUM ISLAND,Nelson DeMille,1997,1997-06-08,044651506X,36277962.0,1,20
top1997:2746,top1997,post45_topn,2746,LONDON,Edward Rutherfurd,1997,1997-06-08,0517591812,36528386.0,5,18
top1997:7085,top1997,post45_topn,7085,UP ISLAND,Anne Rivers Siddons,1997,1997-06-15,,36423427.0,4,17
top1997:4239,top1997,post45_topn,4239,SPECIAL DELIVERY,Danielle Steel,1997,1997-07-13,0385316917,36350593.0,1,15
top1997:5647,top1997,post45_topn,5647,THE LETTER,Richard Paul Evans,1997,1997-10-26,0684834723,37451885.0,4,15
top1997:3602,top1997,post45_topn,3602,PRETEND YOU DON'T SEE HER,Mary Higgins Clark,1997,1997-04-27,0684810395,36454987.0,1,14
top1997:6712,top1997,post45_topn,6712,THE WINNER,David Baldacci,1997,1997-12-21,,37513081.0,2,14
top1997:957,top1997,post45_topn,957,CAT & MOUSE,James Patterson,1997,1997-11-23,,,2,14
top1997:64,top1997,post45_topn,64,A CERTAIN JUSTICE,P. D. James,1997,1997-12-14,,37475194.0,3,14
top1997:5238,top1997,post45_topn,5238,THE GHOST,Danielle Steel,1997,1997-11-23,038531695X,37179626.0,1,13
top1997:7070,top1997,post45_topn,7070,UNNATURAL EXPOSURE,Patricia Cornwell,1997,1997-08-03,,35262491.0,1,13
top1997:7138,top1997,post45_topn,7138,VIOLIN,Anne Rice,1997,1997-11-02,,35360666.0,2,13
top1997:5778,top1997,post45_topn,5778,THE MATARESE COUNTDOWN,Robert Ludlum,1997,1997-11-02,0553106678,37260848.0,3,13
top1997:1762,top1997,post45_topn,1762,FAT TUESDAY,Sandra Brown,1997,1997-06-29,0446516325,36343448.0,2,12
top1997:6930,top1997,post45_topn,6930,TOTAL CONTROL,David Baldacci,1997,1997-02-02,,35128189.0,2,12
top1997:1659,top1997,post45_topn,1659,EVENING CLASS,Maeve Binchy,1997,1997-03-02,0385318073,35145972.0,5,12
top1997:1013,top1997,post45_topn,1013,CHASING CEZANNE,Peter Mayle,1997,1997-06-22,0679455116,36959893.0,6,12
top1997:2256,top1997,post45_topn,2256,HORNET'S NEST,Patricia Cornwell,1997,1997-02-02,0399142282,35192245.0,1,11
top1997:1110,top1997,post45_topn,1110,COMANCHE MOON,Larry McMurtry,1997,1997-11-16,0684807548,37300796.0,7,11
top1997:4187,top1997,post45_topn,4187,SOLE SURVIVOR,Dean Koontz,1997,1997-02-23,0679425268,35995392.0,1,10
top1997:35,top1997,post45_topn,35,3001: THE FINAL ODYSSEY,Arthur C. Clarke,1997,1997-03-16,0345315227,35919386.0,2,10
top1997:4616,top1997,post45_topn,4616,THE BEST LAID PLANS,Sidney Sheldon,1997,1997-09-21,0688149111,36556116.0,2,10
top1997:6099,top1997,post45_topn,6099,THE RANCH,Danielle Steel,1997,1997-04-20,0385316348,35262470.0,2,10
top1997:4092,top1997,post45_topn,4092,SILENT WITNESS,Richard North Patterson,1997,1997-01-26,0679450408,35593598.0,3,10
top1997:2360,top1997,post45_topn,2360,IF THIS WORLD WERE MINE,E. Lynn Harris,1997,1997-08-03,0385486553,36807029.0,4,10
top1997:4549,top1997,post45_topn,4549,THE ANGEL OF DARKNESS,Caleb Carr,1997,1997-09-28,0679435328,37107187.0,4,10
top1998:2118,top1998,post45_topn,2118,HARRY POTTER AND THE SORCERER'S STONE,J. K. Rowling,1998,1998-12-27,0590353403,37975719.0,1,82
top1998:6028,top1998,post45_topn,6028,THE POISONWOOD BIBLE,Barbara Kingsolver,1998,1998-11-01,0060175400,38916924.0,2,29
top1998:2975,top1998,post45_topn,2975,MESSAGE IN A BOTTLE,Nicholas Sparks,1998,1998-04-26,0446523569,37878680.0,4,29
top1998:6419,top1998,post45_topn,6419,THE STREET LAWYER,John Grisham,1998,1998-02-22,,57003872.0,1,27
top1998:3707,top1998,post45_topn,3707,RAINBOW SIX,Tom Clancy,1998,1998-08-23,0399143904,39069409.0,1,25
top1998:4378,top1998,post45_topn,4378,SUMMER SISTERS,Judy Blume,1998,1998-06-07,0385324057,38239320.0,2,22
top1998:276,top1998,post45_topn,276,A WIDOW FOR ONE YEAR,John Irving,1998,1998-05-17,0375501371,37955786.0,1,20
top1998:582,top1998,post45_topn,582,BAG OF BONES,Stephen King,1998,1998-10-11,0684853507,39069511.0,1,20
top1998:705,top1998,post45_topn,705,BLACK AND BLUE,Anna Quindlen,1998,1998-02-15,,37044050.0,2,20
top1998:181,top1998,post45_topn,181,A NIGHT WITHOUT ARMOR,Jewel Kilcher,1998,1998-06-14,,,7,20
top1998:156,top1998,post45_topn,156,A MAN IN FULL,Tom Wolfe,1998,1998-11-22,0374270325,39339625.0,1,19
top1998:2322,top1998,post45_topn,2322,I KNOW THIS MUCH IS TRUE,Wally Lamb,1998,1998-07-05,0060391626,39465167.0,1,19
top1998:3453,top1998,post45_topn,3453,PARADISE,Toni Morrison,1998,1998-01-25,0679433740,38117575.0,1,18
top1998:839,top1998,post45_topn,839,BRIDGET JONES'S DIARY,Helen Fielding,1998,1998-06-21,,38884462.0,3,17
top1998:7229,top1998,post45_topn,7229,WHEN THE WIND BLOWS,James Patterson,1998,1998-11-15,,38519044.0,2,14
top1998:6598,top1998,post45_topn,6598,THE VAMPIRE ARMAND,Anne Rice,1998,1998-11-01,,38521516.0,2,13
top1998:7391,top1998,post45_topn,7391,YOU BELONG TO ME,Mary Higgins Clark,1998,1998-05-03,,38433528.0,1,12
top1998:6312,top1998,post45_topn,6312,THE SIMPLE TRUTH,David Baldacci,1998,1998-12-06,0446523321,39045152.0,2,12
top1998:5679,top1998,post45_topn,5679,THE LOCKET,Richard Paul Evans,1998,1998-11-01,0684834731,39733533.0,11,12
top1998:3549,top1998,post45_topn,3549,POINT OF ORIGIN,Patricia Cornwell,1998,1998-07-26,0399143947,38295209.0,1,11
top1998:5552,top1998,post45_topn,5552,THE KLONE AND I,Danielle Steel,1998,1998-07-05,0385323921,57004112.0,1,11
top1998:390,top1998,post45_topn,390,ALL THROUGH THE NIGHT,Mary Higgins Clark,1998,1998-11-01,0684856603,39692215.0,4,11
top1998:7207,top1998,post45_topn,7207,"WELCOME TO THE WORLD, BABY GIRL!",Fannie Flagg,1998,1998-10-11,,39898397.0,4,11
top1998:3447,top1998,post45_topn,3447,PANDORA,Anne Rice,1998,1998-03-29,0375401598,37966504.0,2,10
top1998:5150,top1998,post45_topn,5150,THE FIRST EAGLE,Tony Hillerman,1998,1998-08-16,0060175818,38884222.0,2,10
top1998:5692,top1998,post45_topn,5692,THE LONG ROAD HOME,Danielle Steel,1998,1998-04-19,0385319568,57002577.0,1,9
top1998:1779,top1998,post45_topn,1779,FEAR NOTHING,Dean Koontz,1998,1998-02-01,0553106643,37770737.0,3,9
top1998:2836,top1998,post45_topn,2836,LOW COUNTRY,Anne Rivers Siddons,1998,1998-07-19,0060176164,39011141.0,6,9
top1998:6901,top1998,post45_topn,6901,TODAY I FEEL SILLY & OTHER MOODS THAT MAKE MY DAY,Jamie Lee Curtis,1998,1998-11-08,,,10,9
top1998:3014,top1998,post45_topn,3014,MIRROR IMAGE,Danielle Steel,1998,1998-11-22,0385315090,49013382.0,2,8
top1999:2116,top1999,post45_topn,2116,HARRY POTTER AND THE CHAMBER OF SECRETS,J. K. Rowling,1999,1999-06-20,0439064864,40043650.0,1,57
top1999:2117,top1999,post45_topn,2117,HARRY POTTER AND THE PRISONER OF AZKABAN,J. K. Rowling,1999,1999-09-26,9780439136358,41266045.0,1,43
top1999:6488,top1999,post45_topn,6488,THE TESTAMENT,John Grisham,1999,1999-02-21,,40173200.0,1,30
top1999:4450,top1999,post45_topn,4450,TARA ROAD,Maeve Binchy,1999,1999-03-21,0385333951,39545507.0,3,23
top1999:271,top1999,post45_topn,271,A WALK TO REMEMBER,Nicholas Sparks,1999,1999-10-24,0446525537,40632254.0,4,22
top1999:2095,top1999,post45_topn,2095,HANNIBAL,Thomas Harris,1999,1999-06-27,038529929X,41315462.0,1,18
top1999:5256,top1999,post45_topn,5256,THE GIRL WHO LOVED TOM GORDON,Stephen King,1999,1999-04-25,0684867621,40948415.0,1,18
top1999:7269,top1999,post45_topn,7269,WHITE OLEANDER,Janet Fitch,1999,1999-05-23,,40460011.0,2,18
top1999:6870,top1999,post45_topn,6870,TIMELINE,Michael Crichton,1999,1999-12-05,,39348527.0,4,17
top1999:2144,top1999,post45_topn,2144,HEARTS IN ATLANTIS,Stephen King,1999,1999-10-03,0684853515,41266031.0,4,16
top1999:3505,top1999,post45_topn,3505,PERSONAL INJURIES,Scott Turow,1999,1999-10-17,0374281947,41315518.0,4,15
top1999:530,top1999,post45_topn,530,ASSASSINS,Tim LaHaye and Jerry B. Jenkins,1999,1999-08-22,,,2,14
top1999:5263,top1999,post45_topn,5263,THE GIRLS' GUIDE TO HUNTING AND FISHING,Melissa Bank,1999,1999-06-20,067088300X,40159073.0,7,14
top1999:7199,top1999,post45_topn,7199,WE'LL MEET AGAIN,Mary Higgins Clark,1999,1999-05-09,,40748754.0,1,13
top1999:498,top1999,post45_topn,498,APOLLYON,Tim LaHaye and Jerry B. Jenkins,1999,1999-02-28,,,2,13
top1999:3076,top1999,post45_topn,3076,MOTHER OF PEARL,Melinda Haynes,1999,1999-07-04,0786864850,40230478.0,3,13
top1999:1308,top1999,post45_topn,1308,DAUGHTER OF FORTUNE,Isabel Allende,1999,1999-11-07,006019491X,41076386.0,4,13
top1999:3563,top1999,post45_topn,3563,POP GOES THE WEASEL,James Patterson,1999,1999-11-07,0316693286,40907700.0,3,12
top1999:4295,top1999,post45_topn,4295,STAR WARS: Episode I -- The Phantom Menace,Terry Brooks,1999,1999-05-23,4543023919,48157501.0,1,11
top1999:177,top1999,post45_topn,177,A NEW SONG,Jan Karon,1999,1999-04-25,0670878103,40543233.0,2,11
top1999:2044,top1999,post45_topn,2044,GRANNY DAN,Danielle Steel,1999,1999-07-18,0385317093,40193491.0,2,11
top1999:541,top1999,post45_topn,541,ATLANTIS FOUND,Clive Cussler,1999,1999-12-26,0399145885,41967119.0,4,11
top1999:6,top1999,post45_topn,6,"""O"" IS FOR OUTLAW",Sue Grafton,1999,1999-10-31,0805059555,41049444.0,5,11
top1999:4228,top1999,post45_topn,4228,SOUTHERN CROSS,Patricia Cornwell,1999,1999-01-31,039914465X,39695751.0,1,10
top1999:715,top1999,post45_topn,715,BLACK NOTICE,Patricia Cornwell,1999,1999-08-22,,41211522.0,1,10
top1999:3932,top1999,post45_topn,3932,SAVING FAITH,David Baldacci,1999,1999-11-28,0446525774,42401963.0,5,10
top1999:3996,top1999,post45_topn,3996,SEIZE THE NIGHT,Dean Koontz,1999,1999-01-17,0553106651,39922026.0,2,9
top1999:1595,top1999,post45_topn,1595,EAST OF THE MOUNTAINS,David Guterson,1999,1999-05-09,0151002290,39706973.0,4,9
top1999:2456,top1999,post45_topn,2456,IRRESISTIBLE FORCES,Danielle Steel,1999,1999-11-21,0385319606,57004301.0,4,9
top1999:2302,top1999,post45_topn,2302,HUNTING BADGER,Tony Hillerman,1999,1999-11-28,0060192895,42475625.0,9,9
top2000:4719,top2000,post45_topn,4719,THE BRETHREN,John Grisham,2000,2000-02-20,0385497482,54083777.0,1,31
top2000:3638,top2000,post45_topn,3638,PRODIGAL SUMMER,Barbara Kingsolver,2000,2000-11-05,0060199652,44885231.0,3,22
top2000:4603,top2000,post45_topn,4603,THE BEAR AND THE DRAGON,Tom Clancy,2000,2000-09-10,039914563X,44502350.0,1,21
top2000:5766,top2000,post45_topn,5766,THE MARK,Tim LaHaye and Jerry B. Jenkins,2000,2000-12-03,,,1,21
top2000:5469,top2000,post45_topn,5469,THE INDWELLING,Tim LaHaye and Jerry B. Jenkins,2000,2000-06-11,,,1,19
top2000:4071,top2000,post45_topn,4071,SHOPGIRL,Steve Martin,2000,2000-10-29,0786866586,43864358.0,4,15
top2000:1557,top2000,post45_topn,1557,DROWNING RUTH,Christina Schwarz,2000,2000-10-15,038549971X,43810705.0,1,14
top2000:5605,top2000,post45_topn,5605,THE LAST PRECINCT,Patricia Cornwell,2000,2000-11-05,0399146253,44683434.0,1,14
top2000:6124,top2000,post45_topn,6124,THE RESCUE,Nicholas Sparks,2000,2000-10-08,0446525502,43985509.0,1,14
top2000:5666,top2000,post45_topn,5666,THE LION'S GAME,Nelson DeMille,2000,2000-01-23,0446520659,42719934.0,3,14
top2000:3866,top2000,post45_topn,3866,ROSES ARE RED,James Patterson,2000,2000-12-10,0316693251,43641257.0,2,13
top2000:1965,top2000,post45_topn,1965,GAP CREEK,Robert Morgan,2000,2000-02-06,1565122429,41488832.0,4,13
top2000:635,top2000,post45_topn,635,BEFORE I SAY GOOD-BYE,Mary Higgins Clark,2000,2000-05-07,9780684835983,43849310.0,1,12
top2000:5435,top2000,post45_topn,5435,THE HOUSE ON HOPE STREET,Danielle Steel,2000,2000-07-16,0385333064,43540488.0,1,11
top2000:7326,top2000,post45_topn,7326,WINTER SOLSTICE,Rosamunde Pilcher,2000,2000-08-20,,44039870.0,1,11
top2000:4665,top2000,post45_topn,4665,THE BLUEST EYE,Toni Morrison,2000,2000-05-14,9780452282193,30110136.0,3,11
top2000:1600,top2000,post45_topn,1600,EASY PREY,John Sandford,2000,2000-05-28,039914613X,43445655.0,1,10
top2000:1173,top2000,post45_topn,1173,CRADLE AND ALL,James Patterson,2000,2000-06-11,0316690619,41620319.0,2,10
top2000:2969,top2000,post45_topn,2969,MERRICK,Anne Rice,2000,2000-11-05,0679454489,43115157.0,2,10
top2000:1392,top2000,post45_topn,1392,DECK THE HALLS,Mary Higgins Clark and Carol Higgins Clark,2000,2000-11-12,,,3,10
top2000:3401,top2000,post45_topn,3401,OPEN HOUSE,Elizabeth Berg,2000,2000-09-10,0375501002,42752706.0,3,10
top2000:4076,top2000,post45_topn,4076,SICK PUPPY,Carl Hiaasen,2000,2000-01-23,0679454454,41565087.0,6,10
top2000:662,top2000,post45_topn,662,BEOWULF,translated by Seamus Heaney,2000,2000-03-19,,,8,10
top2000:2268,top2000,post45_topn,2268,HOT SIX,Janet Evanovich,2000,2000-07-09,0312205406,43521047.0,1,9
top2000:2508,top2000,post45_topn,2508,JOURNEY,Danielle Steel,2000,2000-11-19,0385316879,43951851.0,2,9
top2000:1738,top2000,post45_topn,1738,FALSE MEMORY,Dean Koontz,2000,2000-01-16,055310666X,42726206.0,4,9
top2000:6067,top2000,post45_topn,6067,THE PROMETHEUS DECEPTION,Robert Ludlum,2000,2000-11-19,031225346X,44640451.0,4,9
top2000:6662,top2000,post45_topn,6662,THE WEDDING,Danielle Steel,2000,2000-04-23,,31659380.0,1,8
top2000:7330,top2000,post45_topn,7330,WINTER'S HEART,Robert Jordan,2000,2000-11-26,,45066106.0,1,8
top2000:1578,top2000,post45_topn,1578,DUST TO DUST,Tami Hoag,2000,2000-08-20,0553106341,43903772.0,2,8
top2001:4136,top2001,post45_topn,4136,SKIPPING CHRISTMAS,John Grisham,2001,2001-11-25,0385505833,54083800.0,1,35
top2001:4889,top2001,post45_topn,4889,THE CORRECTIONS,Jonathan Franzen,2001,2001-09-23,0374129983,46858728.0,1,29
top2001:182,top2001,post45_topn,182,A PAINTED HOUSE,John Grisham,2001,2001-02-25,038550120X,49559833.0,1,22
top2001:2511,top2001,post45_topn,2511,JOURNEY THROUGH HEARTSONGS,Mattie J. T. Stepanek,2001,2001-11-18,0786869429,56191915.0,1,22
top2001:51,top2001,post45_topn,51,A BEND IN THE ROAD,Nicholas Sparks,2001,2001-10-07,0446527785,46976461.0,2,20
top2001:916,top2001,post45_topn,916,CANE RIVER,Lalita Tademy,2001,2001-07-08,,44683424.0,2,17
top2001:4678,top2001,post45_topn,4678,THE BONESETTER'S DAUGHTER,Amy Tan,2001,2001-03-11,0399146431,44883576.0,2,16
top2001:1543,top2001,post45_topn,1543,DREAMCATCHER,Stephen King,2001,2001-04-08,0743211383,45558901.0,1,15
top2001:710,top2001,post45_topn,710,BLACK HOUSE,Stephen King and Peter Straub,2001,2001-09-30,,,1,15
top2001:28,top2001,post45_topn,28,1ST TO DIE,James Patterson,2001,2001-03-25,0316666009,44728132.0,1,13
top2001:7137,top2001,post45_topn,7137,VIOLETS ARE BLUE,James Patterson,2001,2001-12-09,,46976631.0,2,13
top2001:567,top2001,post45_topn,567,BACK WHEN WE WERE GROWNUPS,Anne Tyler,2001,2001-05-20,0375412530,47965249.0,3,13
top2001:5621,top2001,post45_topn,5621,THE LAST TIME THEY MET,Anita Shreve,2001,2001-04-15,0316781142,45387456.0,8,13
top2001:1425,top2001,post45_topn,1425,DESECRATION,Tim LaHaye and Jerry B. Jenkins,2001,2001-11-18,,,1,12
top2001:3367,top2001,post45_topn,3367,ON THE STREET WHERE YOU LIVE,Mary Higgins Clark,2001,2001-05-06,0743206029,45751658.0,1,12
top2001:4403,top2001,post45_topn,4403,SUZANNE'S DIARY FOR NICHOLAS,James Patterson,2001,2001-08-05,9780316969444,45243224.0,1,12
top2001:87,top2001,post45_topn,87,A DAY LATE AND A DOLLAR SHORT,Terry McMillan,2001,2001-02-04,,44979656.0,1,12
top2001:5148,top2001,post45_topn,5148,THE FIRST COUNSEL,Brad Meltzer,2001,2001-01-28,0446527289,43657051.0,3,12
top2001:4620,top2001,post45_topn,4620,THE BEST-LOVED POEMS OF JACQUELINE KENNEDY ONASSIS,selected by Caroline Kennedy,2001,2001-10-21,,,4,12
top2001:5812,top2001,post45_topn,5812,THE MITFORD SNOWMEN,Jan Karon,2001,2001-10-21,0670030198,48014751.0,8,12
top2001:1940,top2001,post45_topn,1940,FROM THE CORNER OF HIS EYE,Dean Koontz,2001,2001-01-14,0553801341,45100121.0,1,11
top2001:2654,top2001,post45_topn,2654,LEAP OF FAITH,Danielle Steel,2001,2001-07-01,0385332963,44914200.0,1,10
top2001:5199,top2001,post45_topn,5199,THE FOURTH HAND,John Irving,2001,2001-07-22,0375506276,45791398.0,1,10
top2001:5550,top2001,post45_topn,5550,THE KISS,Danielle Steel,2001,2001-11-11,0385335407,45620896.0,1,10
top2001:73,top2001,post45_topn,73,A COMMON LIFE,Jan Karon,2001,2001-04-29,,44045558.0,1,10
top2001:2636,top2001,post45_topn,2636,LAST MAN STANDING,David Baldacci,2001,2001-11-25,0446525804,47665429.0,3,10
top2001:6295,top2001,post45_topn,6295,THE SIGMA PROTOCOL,Robert Ludlum,2001,2001-11-18,0312276885,47746174.0,3,10
top2001:1369,top2001,post45_topn,1369,DEATH IN HOLY ORDERS,P. D. James,2001,2001-04-29,0375412557,45876066.0,7,10
top2001:3943,top2001,post45_topn,3943,SCARLET FEATHER,Maeve Binchy,2001,2001-03-25,0525945938,44676050.0,3,9
top2001:3158,top2001,post45_topn,3158,MYSTIC RIVER,Dennis Lehane,2001,2001-02-18,0688163165,45795641.0,6,9
top2002:5722,top2002,post45_topn,5722,THE LOVELY BONES,Alice Sebold,2002,2002-07-14,0316666343,48495099.0,1,65
top2002:5854,top2002,post45_topn,5854,THE NANNY DIARIES,Emma McLaughlin and Nicola Kraus,2002,2002-03-24,,,1,30
top2002:6436,top2002,post45_topn,6436,THE SUMMONS,John Grisham,2002,2002-02-24,,48258563.0,1,23
top2002:3738,top2002,post45_topn,3738,RED RABBIT,Tom Clancy,2002,2002-08-25,0399148701,49925127.0,1,17
top2002:3606,top2002,post45_topn,3606,PREY,Michael Crichton,2002,2002-12-15,0066214122,50511161.0,1,15
top2002:4599,top2002,post45_topn,4599,THE BEACH HOUSE,James Patterson and Peter de Jonge,2002,2002-06-30,1586212877,49916804.0,1,14
top2002:543,top2002,post45_topn,543,ATONEMENT,Ian McEwan,2002,2002-03-31,0385503954,47665315.0,4,14
top2002:1911,top2002,post45_topn,1911,FOUR BLIND MICE,James Patterson,2002,2002-12-08,0316693006,49719186.0,1,13
top2002:2697,top2002,post45_topn,2697,LIFE OF PI,Yann Martel,2002,2002-12-29,0151008116,47893052.0,10,12
top2002:1681,top2002,post45_topn,1681,EVERYTHING'S EVENTUAL,Stephen King,2002,2002-04-07,0743235150,48876610.0,1,11
top2002:1936,top2002,post45_topn,1936,FROM A BUICK 8,Stephen King,2002,2002-10-13,0743211375,48397452.0,1,11
top2002:3237,top2002,post45_topn,3237,NIGHTS IN RODANTHE,Nicholas Sparks,2002,2002-10-06,0446531332,49576256.0,1,11
top2002:4982,top2002,post45_topn,4982,THE DIARY OF ELLEN RIMBAUER,edited by Joyce Reardon,2002,2002-01-27,,,1,11
top2002:6122,top2002,post45_topn,6122,THE REMNANT,Tim LaHaye and Jerry B. Jenkins,2002,2002-07-21,,,1,11
top2002:6281,top2002,post45_topn,6281,THE SHELTERS OF STONE,Jean M. Auel,2002,2002-05-19,0609610597,48892350.0,1,11
top2002:5048,top2002,post45_topn,5048,THE EMPEROR OF OCEAN PARK,Stephen L. Carter,2002,2002-06-23,9780375413636,47221835.0,3,11
top2002:2318,top2002,post45_topn,2318,I DON'T KNOW HOW SHE DOES IT,Allison Pearson,2002,2002-10-27,0375414053,49584212.0,8,11
top2002:480,top2002,post45_topn,480,ANSWERED PRAYERS,Danielle Steel,2002,2002-11-17,0385335431,50853588.0,1,10
top2002:5797,top2002,post45_topn,5797,THE MILLIONAIRES,Brad Meltzer,2002,2002-01-27,0446527297,48689505.0,3,10
top2002:597,top2002,post45_topn,597,BASKET CASE,Carl Hiaasen,2002,2002-01-20,0375411070,47255262.0,3,10
top2002:3789,top2002,post45_topn,3789,REVERSIBLE ERRORS,Scott Turow,2002,2002-11-17,0374281602,49737067.0,6,10
top2002:4992,top2002,post45_topn,4992,THE DIVE FROM CLAUSEN'S PIER,Ann Packer,2002,2002-06-30,0375412824,47643697.0,8,10
top2002:1235,top2002,post45_topn,1235,DADDY'S LITTLE GIRL,Mary Higgins Clark,2002,2002-05-05,0743206045,48878636.0,1,9
top2002:7083,top2002,post45_topn,7083,UP COUNTRY,Nelson DeMille,2002,2002-02-17,,46976453.0,2,9
top2002:4837,top2002,post45_topn,4837,THE CHRISTMAS TRAIN,David Baldacci,2002,2002-11-24,9780446525732,50625914.0,3,9
top2002:735,top2002,post45_topn,735,BLESSINGS,Anna Quindlen,2002,2002-10-06,,49320534.0,3,9
top2002:256,top2002,post45_topn,256,A THOUSAND COUNTRY ROADS,Robert James Waller,2002,2002-05-12,0971766711,49612337.0,5,9
top2002:1651,top2002,post45_topn,1651,ESTHER'S GIFT,Jan Karon,2002,2002-11-17,0670031216,48579011.0,6,9
top2002:2409,top2002,post45_topn,2409,IN THIS MOUNTAIN,Jan Karon,2002,2002-06-16,0670031046,49288110.0,1,8
top2002:3375,top2002,post45_topn,3375,ONE DOOR AWAY FROM HEAVEN,Dean Koontz,2002,2002-01-13,0553801376,48122843.0,1,8
top2003:4918,top2003,post45_topn,4918,THE DA VINCI CODE,Dan Brown,2003,2003-04-06,9780385504201,50920659.0,1,165
top2003:5159,top2003,post45_topn,5159,THE FIVE PEOPLE YOU MEET IN HEAVEN,Mitch Albom,2003,2003-10-12,0786868716,51969214.0,1,100
top2003:4969,top2003,post45_topn,4969,THE DEVIL WEARS PRADA,Lauren Weisberger,2003,2003-05-04,038550926X,51445918.0,4,24
top2003:5543,top2003,post45_topn,5543,THE KING OF TORTS,John Grisham,2003,2003-02-23,0385508042,51033987.0,1,23
top2003:730,top2003,post45_topn,730,BLEACHERS,John Grisham,2003,2003-09-28,,52644759.0,1,18
top2003:5341,top2003,post45_topn,5341,THE GUARDIAN,Nicholas Sparks,2003,2003-04-27,0446527793,51088144.0,2,14
top2003:6472,top2003,post45_topn,6472,THE TEETH OF THE TIGER,Tom Clancy,2003,2003-08-31,,52424139.0,1,13
top2003:767,top2003,post45_topn,767,BLOW FLY,Patricia Cornwell,2003,2003-11-02,,52891481.0,1,13
top2003:6664,top2003,post45_topn,6664,THE WEDDING,Nicholas Sparks,2003,2003-09-28,,52218692.0,2,13
top2003:1206,top2003,post45_topn,1206,CROSSROADS OF TWILIGHT,Robert Jordan,2003,2003-01-26,0312864590,51304280.0,1,12
top2003:509,top2003,post45_topn,509,ARMAGEDDON,Tim LaHaye and Jerry B. Jenkins,2003,2003-04-27,,,1,12
top2003:5567,top2003,post45_topn,5567,THE LAKE HOUSE,James Patterson,2003,2003-06-29,0316603287,50913549.0,1,10
top2003:4623,top2003,post45_topn,4623,THE BIG BAD WOLF,James Patterson,2003,2003-12-07,0316602906,52478614.0,2,10
top2003:4054,top2003,post45_topn,4054,SHEPHERDS ABIDING,Jan Karon,2003,2003-11-09,0670031208,54778276.0,4,10
top2003:4932,top2003,post45_topn,4932,THE DARK TOWER: Volumes 1-5,Stephen King,2003,2003-11-23,,,2,9
top2003:2497,top2003,post45_topn,2497,JOHNNY ANGEL,Danielle Steel,2003,2003-07-20,0385335490,47099068.0,1,8
top2003:6898,top2003,post45_topn,6898,TO THE NINES,Janet Evanovich,2003,2003-08-03,,51766254.0,1,8
top2003:6224,top2003,post45_topn,6224,THE SECOND TIME AROUND,Mary Higgins Clark,2003,2003-05-04,0743206061,51743454.0,2,8
top2003:4217,top2003,post45_topn,4217,SONS OF FORTUNE,Jeffrey Archer,2003,2003-01-26,0312313195,51298612.0,3,8
top2003:5853,top2003,post45_topn,5853,THE NAMESAKE,Jhumpa Lahiri,2003,2003-09-21,0395927218,51728729.0,4,8
top2003:3900,top2003,post45_topn,3900,SAFE HARBOUR,Danielle Steel,2003,2003-11-23,0385336306,49875190.0,5,8
top2003:6950,top2003,post45_topn,6950,TRADING UP,Candace Bushnell,2003,2003-07-20,,51755835.0,5,8
top2003:4916,top2003,post45_topn,4916,THE CURIOUS INCIDENT OF THE DOG IN THE NIGHT-TIME,Mark Haddon,2003,2003-08-17,0385509456,50604879.0,7,8
top2003:5838,top2003,post45_topn,5838,THE MURDER ROOM,P. D. James,2003,2003-12-07,1400041414,53070196.0,9,8
top2003:3558,top2003,post45_topn,3558,POMPEII,Robert Harris,2003,2003-12-07,0679428895,52773463.0,10,8
top2003:3165,top2003,post45_topn,3165,NAKED PREY,John Sandford,2003,2003-06-01,0399150439,51519580.0,1,7
top2003:5506,top2003,post45_topn,5506,THE JESTER,James Patterson and Andrew Gross,2003,2003-03-23,0316602051,50091810.0,1,7
top2003:4257,top2003,post45_topn,4257,SPLIT SECOND,David Baldacci,2003,2003-10-19,0446530891,53140381.0,2,7
top2003:895,top2003,post45_topn,895,BY THE LIGHT OF THE MOON,Dean Koontz,2003,2003-01-12,,50417358.0,2,7
top2003:3162,top2003,post45_topn,3162,NAKED EMPIRE,Terry Goodkind,2003,2003-08-10,0765305224,52381073.0,3,7
top2004:462,top2004,post45_topn,462,ANGELS & DEMONS,Dan Brown,2004,2004-01-18,,,4,40
top2004:6172,top2004,post45_topn,6172,THE RULE OF FOUR,Ian Caldwell and Dustin Thomason,2004,2004-05-30,0743529731,55077472.0,2,22
top2004:6024,top2004,post45_topn,6024,THE PLOT AGAINST AMERICA,Philip Roth,2004,2004-10-10,0618509283,54929449.0,2,16
top2004:5593,top2004,post45_topn,5593,THE LAST JUROR,John Grisham,2004,2004-02-22,0385510438,53989269.0,1,14
top2004:2311,top2004,post45_topn,2311,I AM CHARLOTTE SIMMONS,Tom Wolfe,2004,2004-11-28,0374281580,54931646.0,3,14
top2004:664,top2004,post45_topn,664,BERGDORF BLONDES,Plum Sykes,2004,2004-04-25,,54997444.0,7,14
top2004:4310,top2004,post45_topn,4310,STATE OF FEAR,Michael Crichton,2004,2004-12-26,0066214130,59011544.0,2,13
top2004:5499,top2004,post45_topn,5499,THE JANE AUSTEN BOOK CLUB,Karen Joy Fowler,2004,2004-05-23,0399151613,52574555.0,7,13
